"mean_expr","var_expr","correlation.correlation","pvalue.pvalue","gene","fdr","abs_correlation"
0.123908581776968,0.17414876711859,-0.0993251366691634,7.40429858208248e-11,"Arhgef11",4.88586281436101e-10,0.0993251366691634
0.858200782260854,0.830338480071005,0.099316281297488,7.43312350785961e-11,"Timm13",4.9008531657408e-10,0.099316281297488
0.0720670213635431,0.113848446839011,-0.099254035202326,7.63885796700005e-11,"8030462N17Rik",5.03236423047688e-10,0.099254035202326
0.0659140762174022,0.084987686995558,-0.0992230898825699,7.74319898030625e-11,"Hunk",5.09691785217205e-10,0.0992230898825699
0.494375339873254,0.595935738569155,0.0991985586057077,7.82690199145075e-11,"Slirp",5.14779193273777e-10,0.0991985586057077
0.125699553316078,0.179677974377296,-0.0991966332455548,7.8335088072272e-11,"Mast2",5.14791766332441e-10,0.0991966332455548
0.160755879313114,0.235277066910557,-0.0991834413591461,7.87892323659318e-11,"Usp25",5.17352537237509e-10,0.0991834413591461
0.738877181441124,0.746443507799148,0.0991227326639464,8.09125834180267e-11,"Eif3i",5.30860645418026e-10,0.0991227326639464
0.104706014591817,0.164585551138175,-0.0991152015823756,8.11798596366625e-11,"Fnip2",5.32179079840343e-10,0.0991152015823756
0.369524823687632,0.454933671515836,0.0990259831378799,8.44126201013339e-11,"Psat1",5.52919888729064e-10,0.0990259831378799
0.152496052406398,0.246227358206047,0.0989947563933833,8.55735580787697e-11,"Gm8186",5.60067071797755e-10,0.0989947563933833
